trade_date,stock_code,market_id,universe_id,model_count,models,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2024-10-25,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.4054181645031407,1.4054181645031407,1.4054181645031407,0.0,0,quality_factor,0.2612987756729126,volatility_factor,0.2612968981266022,value_factor,0.2521577477455139
2024-10-25,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.0452119587638407,1.0452119587638407,1.0452119587638407,0.0,0,volatility_factor,0.3621480464935303,momentum_factor,0.31219351291656494,quality_factor,0.16971202194690704
2024-10-25,600036.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.8479427710565132,0.8479427710565132,0.8479427710565132,0.0,0,volatility_factor,0.4600028097629547,momentum_factor,0.3973585069179535,quality_factor,0.08048468828201294
2024-10-25,600104.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7375832497333815,0.7375832497333815,0.7375832497333815,0.0,1,volatility_factor,0.4526694715023041,momentum_factor,0.3899834454059601,quality_factor,0.08761949092149734
2024-10-25,600019.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7266669457653405,0.7266669457653405,0.7266669457653405,0.0,1,momentum_factor,0.5546410083770752,volatility_factor,0.40477225184440613,quality_factor,0.0209050253033638
2024-10-28,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.5603415778259855,1.3915313044532016,1.5603415778259855,0.10272236292560895,0,quality_factor,0.26324012875556946,volatility_factor,0.2629932165145874,value_factor,0.25424572825431824
2024-10-28,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.1657859224907352,1.0373056451325906,1.1657859224907352,0.10272236292560895,0,volatility_factor,0.36154282093048096,momentum_factor,0.3116716146469116,quality_factor,0.17026163637638092
2024-10-28,600036.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.9455468549591584,0.8402894527036814,0.9455468549591584,0.10272236292560895,0,volatility_factor,0.4545890986919403,momentum_factor,0.3926919996738434,quality_factor,0.08540069311857224
2024-10-28,600019.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7889815733144415,0.6991992239273159,0.7889815733144415,0.10272236292560895,1,momentum_factor,0.554850697517395,volatility_factor,0.40489256381988525,quality_factor,0.020743053406476974
2024-10-28,600104.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7758613914100744,0.683855663781137,0.7758613914100744,0.10272236292560895,1,momentum_factor,0.43278953433036804,volatility_factor,0.3992619812488556,quality_factor,0.0924961268901825
2024-10-29,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.688828416755488,1.2220104205079871,1.688828416755488,0.3920322557290395,0,quality_factor,0.2985491156578064,value_factor,0.2922445833683014,volatility_factor,0.2363293170928955
2024-10-29,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.318026427685924,0.9538122026806942,1.318026427685924,0.3920322557290395,0,volatility_factor,0.3741554915904999,momentum_factor,0.28156623244285583,quality_factor,0.17865703999996185
2024-10-29,600036.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.067611387950586,0.7730421510554839,1.067611387950586,0.3920322557290395,0,volatility_factor,0.4553377330303192,momentum_factor,0.39333727955818176,quality_factor,0.08472089469432831
2024-10-29,600019.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.8558164485490111,0.6186554959030783,0.8558164485490111,0.3920322557290395,2,volatility_factor,0.49773478507995605,momentum_factor,0.481265127658844,value_factor,0.013617713004350662
2024-10-29,600104.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7600224458916927,0.5481592400530113,0.7600224458916927,0.3920322557290395,1,momentum_factor,0.5363234281539917,volatility_factor,0.37972742319107056,value_factor,0.0435662604868412
2024-10-30,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.3908645116119116,1.0132214291431942,1.3908645116119116,0.3994895915190379,0,value_factor,0.30024296045303345,quality_factor,0.2897442579269409,momentum_factor,0.2704426646232605
2024-10-30,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.9710098310370127,0.7033730033714253,0.9710098310370127,0.3994895915190379,0,momentum_factor,0.30062568187713623,value_factor,0.2711047828197479,quality_factor,0.26143649220466614
2024-10-30,600036.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.9524990723624204,0.7042442474132861,0.9524990723624204,0.3994895915190379,0,volatility_factor,0.4473184645175934,momentum_factor,0.3767797350883484,quality_factor,0.09667401015758514
2024-10-30,600089.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.6272099364375711,0.46629907727645664,0.6272099364375711,0.3994895915190379,2,volatility_factor,0.4677213430404663,momentum_factor,0.4030006527900696,value_factor,0.07431427389383316
2024-10-30,600104.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.5868084453655786,0.427409050987277,0.5868084453655786,0.3994895915190379,1,momentum_factor,0.516088604927063,volatility_factor,0.36145028471946716,value_factor,0.06310064345598221
2024-10-31,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",1.1953513121928638,0.6716041310232305,1.1953513121928638,0.7106146017710367,0,value_factor,0.40809425711631775,quality_factor,0.3945217728614807,momentum_factor,0.15872393548488617
2024-10-31,600036.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.8470024395704527,0.48906614311140917,0.8470024395704527,0.7106146017710367,0,volatility_factor,0.5532490015029907,momentum_factor,0.21539051830768585,quality_factor,0.12289106100797653
2024-10-31,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7556535288232479,0.41382531938965944,0.7556535288232479,0.7106146017710367,0,value_factor,0.3868721127510071,quality_factor,0.37390443682670593,momentum_factor,0.18070711195468903
2024-10-31,600118.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.4299008183731887,0.28258002611085564,0.4299008183731887,0.7106146017710367,1,volatility_factor,0.45740365982055664,momentum_factor,0.3960232734680176,quality_factor,0.08243640512228012
2024-10-31,600030.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.36276272368080903,0.21654330927216456,0.36276272368080903,0.7106146017710367,0,volatility_factor,0.39351195096969604,momentum_factor,0.33937251567840576,value_factor,0.14192450046539307
2024-11-01,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7079044082966502,0.6262428602374981,0.7079044082966502,0.11592547843853633,0,value_factor,0.4291803240776062,quality_factor,0.4150068759918213,momentum_factor,0.1368817538022995
2024-11-01,600036.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.5093918799295619,0.4496335954241963,0.5093918799295619,0.11592547843853633,0,volatility_factor,0.4924468994140625,momentum_factor,0.28137844800949097,quality_factor,0.12023117393255234
2024-11-01,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.4289952075545249,0.37860334834624015,0.4289952075545249,0.11592547843853633,0,value_factor,0.4107186198234558,quality_factor,0.39707133173942566,momentum_factor,0.15600544214248657
2024-11-01,600118.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.26631317840976226,0.2354383729014428,0.26631317840976226,0.11592547843853633,1,volatility_factor,0.5021154284477234,momentum_factor,0.3370038568973541,quality_factor,0.08909684419631958
2024-11-01,600030.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.23176660574382335,0.2040776697545561,0.23176660574382335,0.11592547843853633,0,volatility_factor,0.3942136764526367,momentum_factor,0.33997786045074463,value_factor,0.14128337800502777
