trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2024-10-25,pca,5,-0.01272490187609716,0.0001,-0.01282490187609716,0.9871750981239028,-0.012824901876097194
2024-10-28,pca,5,0.0058106029727303275,0.0,0.0058106029727303275,0.9929111806836669,-0.007088819316333095
2024-10-29,pca,5,0.02648302117724053,1.9999999999999995e-05,0.02646302117724053,1.0191866102852176,0.0
2024-10-30,pca,5,0.05269452897781148,1.9999999999999995e-05,0.05267452897781148,1.0728717849224838,0.0
2024-10-31,pca,5,0.11277725508029826,1.9999999999999995e-05,0.11275725508029825,1.1938458624434432,0.0
2024-11-01,pca,5,0.10997956413101018,1.9999999999999995e-05,0.10995956413101017,1.3251206331173342,0.0
2024-11-04,pca,5,0.041498930034591264,4e-05,0.041458930034591265,1.380058716733139,0.0
2024-11-05,pca,5,0.045493351827589776,4e-05,0.04545335182758978,1.4427870111275425,0.0
2024-11-06,pca,5,-0.038720536231192274,4e-05,-0.03876053623119227,1.3868638129088398,-0.038760536231192244
2024-11-07,pca,5,0.013742169767725975,1.9999999999999995e-05,0.013722169767725976,1.4058945935942906,-0.025570245121918855
2024-11-08,pca,5,0.020063715669757086,1.9999999999999995e-05,0.020043715669757087,1.4340739450899431,-0.006039052174991566
2024-11-11,pca,5,-0.03215731333836695,1.9999999999999995e-05,-0.03217731333836695,1.387929298408396,-0.0380220450392571
2024-11-12,pca,5,-0.0358629037144131,1.9999999999999995e-05,-0.0358829037144131,1.3381263650311945,-0.07254060737250145
2024-11-13,pca,5,-0.009344053880188464,0.0,-0.009344053880188464,1.3256228401778423,-0.08120683790889971
2024-11-14,pca,5,-0.00798914943796778,1.9999999999999995e-05,-0.008009149437967778,1.3150057287524746,-0.08856558964667038
2024-11-15,pca,5,-0.02629209441421838,1.9999999999999995e-05,-0.02631209441421838,1.2804051738623015,-0.11254733790425453
2024-11-18,pca,5,-0.013907452470176995,1.9999999999999995e-05,-0.013927452470176994,1.2625723916607656,-0.12490729267512501
2024-11-19,pca,5,-0.0020520178488053764,0.0,-0.0020520178488053764,1.259981570577669,-0.12670299852991507
2024-11-20,pca,5,-0.019375545138737783,1.9999999999999995e-05,-0.019395545138737782,1.235543541151552,-0.14364106994145243
2024-11-21,pca,5,0.030961417855935758,0.0,0.030961417855935758,1.2737977210083478,-0.11712698327324766
2024-11-22,pca,5,0.04186870426453935,0.0,0.04186870426453935,1.3271299810820905,-0.08016223403277367
2024-11-25,pca,5,0.030896019889215864,1.9999999999999995e-05,0.030876019889215865,1.368106472773556,-0.05176130487591757
2024-11-26,pca,5,0.019361878360351015,1.9999999999999995e-05,0.019341878360351016,1.3945682217539508,-0.03342058737824971
2024-11-27,pca,5,0.018516732149011617,4e-05,0.018476732149011618,1.420335285250822,-0.015561358470488562
2024-11-28,pca,5,0.004613588817579117,1.9999999999999995e-05,0.004593588817579117,1.4268597215343632,-0.011039252135165878
2024-11-29,pca,5,-0.013225890689421949,0.0,-0.013225890689421949,1.4079882308282108,-0.024119138882555013
2024-12-02,pca,5,0.016844329190595374,1.9999999999999995e-05,0.016824329190595375,1.4316766883201486,-0.007700598024313443
2024-12-03,pca,5,0.020898651665598345,0.0,0.020898651665598345,1.4615968007271087,0.0
2024-12-04,pca,5,0.026178602284333063,0.0,0.026178602284333063,1.4998593620733973,0.0
2024-12-05,pca,5,0.022542134012545012,0.0,0.022542134012545012,1.5336693928132263,0.0
2024-12-06,pca,5,-0.003035302650674798,1.9999999999999995e-05,-0.003055302650674798,1.5289835686521054,-0.003055302650674774
2024-12-09,pca,5,-0.026663307789249524,1.9999999999999995e-05,-0.026683307789249523,1.4881852294850562,-0.029657084858906946
2024-12-10,pca,5,-0.00012936658541435887,0.0,-0.00012936658541435887,1.4879927080434536,-0.029782614808519736
2024-12-11,pca,5,-0.018540409051502848,0.0,-0.018540409051502848,1.4604047145706744,-0.0477708419988494
2024-12-12,pca,5,-0.017414810089623,0.0,-0.017414810089623,1.434972043812436,-0.06435373194724103
2024-12-13,pca,5,-0.0010533363680577778,1.9999999999999995e-05,-0.0010733363680577779,1.433431836130666,-0.06535799511437956
2024-12-16,pca,5,0.029519755392394577,4e-05,0.02947975539239458,1.475689056031469,-0.03780497743089428
2024-12-17,pca,5,0.01916202842905552,1.9999999999999995e-05,0.019142028429055522,1.5039367378944695,-0.019386612954580773
2024-12-18,pca,5,0.030344204329564216,0.0,0.030344204329564216,1.5495725015678776,0.0
2024-12-19,pca,5,0.04347804663245867,0.0,0.04347804663245867,1.6169448870514214,0.0
2024-12-20,pca,5,0.02210683900163659,1.9999999999999995e-05,0.02208683900163659,1.6526580884462456,0.0
2024-12-23,pca,5,-0.00699817333635524,0.0,-0.00699817333635524,1.6410925006775694,-0.006998173336355218
2024-12-24,pca,5,-0.033877775684509205,1.9999999999999995e-05,-0.033897775684509204,1.5854631152120708,-0.040658726510907295
2024-12-25,pca,5,-0.025449825090451506,1.9999999999999995e-05,-0.025469825090451505,1.545081646980257,-0.06509298094872551
2024-12-26,pca,5,-0.032710068924589275,0.0,-0.032710068924589275,1.4945419198134149,-0.09567385397997497
2024-12-27,pca,5,-0.045756009529186126,0.0,-0.045756009529186126,1.4261576454886642,-0.1370522097347594
2024-12-30,pca,5,-0.03490910882396185,1.9999999999999995e-05,-0.03492910882396185,1.3763432298892655,-0.16719420701033139
2024-12-31,pca,5,-0.01836827890902304,0.0,-0.01836827890902304,1.3510621735681139,-0.18249141609301567
