model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,1.3408878622418352,1.157967124853653,-0.20354603635694546,4.206572769953052,5834.373534057065,0.1452311238055378,0.23507326007326004,0.44236694774918894,0.6218729308728344
tucker,"(2, 2, 2)",0.7511751207335112,0.8667035945082443,0.32576476778808106,6.222222222222222,2642.2296930594343,0.16959918964178514,0.24633699633699635,0.4934978764952805,0.9710709039921536
pca,3,0.11962729416255215,0.3458717886190664,0.8926256551470826,0.329250367466928,58759.826268341596,0.15130508756371572,0.1621794871794872,0.6485112589346012,0.9714651756885788
