left,right,score
600030.SH,600050.SH,1.0000000000000002
600030.SH,600104.SH,1.0000000000000002
600030.SH,600111.SH,1.0000000000000002
600000.SH,600089.SH,1.0
600050.SH,600104.SH,1.0
