model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.0014973155147560045,0.06093348119495645,0.3646000643101548,1.0348969916734159,-0.17195243982611053,0.06666666666666667
pca,5,48,0.00685996750086217,0.3521092033630282,0.5364357847817838,3.222588535775047,-0.1824407717646822,0.16249999999999998
tucker,5,48,0.007999198145398899,0.44368069442929503,0.4030628615308578,5.001199874839366,-0.1800080022419691,0.05833333333333333
