left,right,score
600031.SH,600111.SH,0.999987542670014
600028.SH,600050.SH,0.9996226238389447
600011.SH,600111.SH,0.998992806093507
600011.SH,600031.SH,0.9987563921149286
600089.SH,600104.SH,0.9985236319416281
