left,right,score
300570.SZ,603160.SH,0.9992298350987558
002156.SZ,600498.SH,0.9985529315676542
002414.SZ,600171.SH,0.9984805858552535
002273.SZ,002583.SZ,0.9965743321819409
002273.SZ,600118.SH,0.995785120538578
