from,to,shift_score
2016-12-16,2016-12-19,0.3732508438995495
2016-12-09,2016-12-12,0.3371404162689751
2016-12-21,2016-12-22,0.24171758400876145
2016-10-28,2016-10-31,0.22553076936036887
2016-11-07,2016-11-08,0.1422799659172771
