trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2016-10-25,pca,20,0.03279008746787572,1.0327900874678757,1.0,0.0
2016-10-26,pca,20,0.033791744768388046,1.0676898665029113,0.050000000000000044,0.0
2016-10-27,pca,20,0.03183133994784154,1.101675865602431,0.050000000000000044,0.0
2016-10-28,pca,20,0.03133745970450116,1.1361995886481686,0.09999999999999998,0.0
2016-10-31,pca,20,0.026106688341484264,1.1658619972027289,0.09999999999999998,0.0
2016-11-01,pca,20,0.028926500781212387,1.1995863051755993,0.050000000000000044,0.0
2016-11-02,pca,20,0.037526243294445746,1.244602272716304,0.050000000000000044,0.0
2016-11-03,pca,20,0.045979979470818166,1.3018290596651334,0.050000000000000044,0.0
2016-11-04,pca,20,0.041112485296850014,1.3553504877396283,0.050000000000000044,0.0
2016-11-07,pca,20,0.024811261338344482,1.3889784428959888,0.050000000000000044,0.0
2016-11-08,pca,20,0.02259178070328311,1.4203579392794827,0.0,0.0
2016-11-09,pca,20,0.0032958500147392046,1.425039226014592,0.050000000000000044,0.0
2016-11-10,pca,20,-0.0059334513344364796,1.4165838251173715,0.050000000000000044,-0.005933451334436457
2016-11-11,pca,20,-0.0012474785201482762,1.414816667223548,0.0,-0.007173528001494733
2016-11-14,pca,20,0.0032812002783764115,1.4194589640658934,0.09999999999999998,-0.00391586550519385
2016-11-15,pca,20,-0.0075859734036044565,1.4086909861169816,0.050000000000000044,-0.011472133257223849
2016-11-16,pca,20,-0.013439187806789215,1.3897593233928245,0.09999999999999998,-0.02475714491062464
2016-11-17,pca,20,-0.013742609261078953,1.3706604040444954,0.050000000000000044,-0.03815952640277698
2016-11-18,pca,20,-0.014055233756324104,1.3513954516651123,0.0,-0.05167841909547943
2016-11-21,pca,20,-0.02722010757493129,1.3146103220945151,0.09999999999999998,-0.07749183454332942
2016-11-22,pca,20,-0.0160779312989754,1.2934741076509555,0.050000000000000044,-0.0923238574502857
2016-11-23,pca,20,-0.009638950557586267,1.28100637467979,0.15000000000000002,-0.10107290291062299
2016-11-24,pca,20,-0.02574496903215396,1.248026905233667,0.050000000000000044,-0.124215753187353
2016-11-25,pca,20,-0.02792715509903389,1.213173064283439,0.050000000000000044,-0.14867391568138033
2016-11-28,pca,20,-0.006960554869436586,1.2047287066033716,0.09999999999999998,-0.15459961760306273
2016-11-29,pca,20,-0.004998513519534292,1.1987068538760437,0.0,-0.15882536284389326
2016-11-30,pca,20,-0.005313824790440597,1.192337135679446,0.050000000000000044,-0.1632952174839033
2016-12-01,pca,20,0.0060039570629090875,1.1994958766465775,0.09999999999999998,-0.1582716778953459
2016-12-02,pca,20,-0.04213435576726338,1.148955890638585,0.0,-0.1937373584782851
2016-12-05,pca,20,-0.040038873857420686,1.1029529906655664,0.09999999999999998,-0.2260192066781238
2016-12-06,pca,20,-0.05994734613113091,1.0368338859677717,0.0,-0.27241730119423757
2016-12-07,pca,20,-0.045915368547095256,0.9892272759714446,0.050000000000000044,-0.3058245289583944
2016-12-08,pca,20,-0.037719909158179785,0.951913712985008,0.050000000000000044,-0.33200876466592044
2016-12-09,pca,20,0.0019468265633136085,0.9537669238874297,0.09999999999999998,-0.3307083015849114
2016-12-12,pca,20,-0.003373592405026149,0.9505493030368379,0.09999999999999998,-0.33296621897543155
2016-12-13,pca,20,0.030458269981320757,0.9795013903392902,0.09999999999999998,-0.31264952398632406
2016-12-14,pca,20,0.013768448238041514,0.9929876045312664,0.050000000000000044,-0.30318577453593654
2016-12-15,pca,20,-0.011973803585557746,0.9810977659917155,0.050000000000000044,-0.3115292912072658
2016-12-16,pca,20,-0.024075124575542582,0.9574777150546784,0.050000000000000044,-0.328104309288063
2016-12-19,pca,20,-0.014663394791485812,0.9434378413147819,0.050000000000000044,-0.3379565810596702
2016-12-20,pca,20,-0.019726410611620948,0.9248271990704653,0.050000000000000044,-0.3510163213844085
2016-12-21,pca,20,-0.021220829651181446,0.9052015986222117,0.050000000000000044,-0.364788293474707
2016-12-22,pca,20,-0.003500388523728587,0.9020330413347337,0.09999999999999998,-0.3670117812423662
2016-12-23,pca,20,-0.007878608311726727,0.8949262763178217,0.050000000000000044,-0.3719988474838952
2016-12-26,pca,20,0.0050389221703170395,0.8994357401723589,0.0,-0.3688343985534971
2016-12-27,pca,20,0.004698525263467851,0.9036617617204248,0.050000000000000044,-0.3658688510296688
2016-12-28,pca,20,0.007439884923868811,0.9103849012377253,0.09999999999999998,-0.36115098825468883
2016-12-29,pca,20,0.013633836087699764,0.9227969397579172,0.0,-0.3524410255437642
2016-12-30,pca,20,0.00585544893917399,0.9282003301198958,0.0,-0.34864927703373183
