from,to,shift_score
2016-12-15,2016-12-16,2486848.176383594
2016-12-09,2016-12-12,1714893.2129218392
2016-10-28,2016-10-31,1375051.785289873
2016-11-11,2016-11-14,951123.7948075971
2016-12-28,2016-12-29,906900.4892119536
