from,to,shift_score
2023-11-23,2023-11-24,0.5943438690624059
2023-10-26,2023-10-27,0.5504653199119214
2023-11-24,2023-11-27,0.45292062678760847
2023-12-01,2023-12-04,0.4411271679913049
2023-11-14,2023-11-15,0.40762727174209273
