trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2023-10-25,cp,1,5,0.06598157686308974,0.04119359955877594,0.0247879773043138,1.0247879773043138,0.0
2023-10-26,cp,1,5,0.02158357019453729,0.010253878403323022,0.011329691791214267,1.0363985092385135,0.0
2023-10-27,cp,1,5,0.019313393195842854,0.020635903032692304,-0.0013225098368494503,1.0350278620151494,-0.0013225098368495614
2023-10-30,cp,1,5,0.004036400705627978,0.014323252094181602,-0.010286851388553623,1.0243806842155871,-0.011595756763251641
2023-10-31,cp,1,5,0.019006392978987614,0.015971102969313325,0.0030352900096742887,1.02748997667249,-0.008595663238235351
2023-11-01,cp,1,5,0.020503499097925277,0.009608975651493656,0.01089452344643162,1.0386839903143221,0.0
2023-11-02,cp,1,5,0.033426123434870725,0.01552650019911482,0.017899623235755904,1.05727604240196,0.0
2023-11-03,cp,1,5,-0.011415518364219316,-0.00980405290258482,-0.0016114654616344957,1.0555722785762156,-0.001611465461634598
2023-11-06,cp,1,5,0.015097085875407904,-0.016358753014392505,0.03145583888980041,1.0887761901076485,0.0
2023-11-07,cp,1,5,0.007349727101506942,-0.020189727882449937,0.02753945498395688,1.1187604929827222,0.0
2023-11-08,cp,1,5,-0.027600008493021872,-0.001791159586057925,-0.025808848906963947,1.0898865724562505,-0.025808848906964
2023-11-09,cp,1,5,-0.022215163757824414,0.002764608710053268,-0.024979772467877682,1.0626614538604984,-0.05014392220148789
2023-11-10,cp,1,5,0.010633823635262182,0.01934127282307707,-0.00870744918781489,1.0534083832471586,-0.05841474573465555
2023-11-13,cp,1,5,0.014477312072378698,-0.003003956427396967,0.017481268499775666,1.0718232980346167,-0.04195464108941349
2023-11-14,cp,1,5,0.006944351478123907,-0.009571992060991519,0.016516343539115425,1.089525899838184,-0.02613123481559121
2023-11-15,cp,1,5,0.02508889805085272,0.014416344161433434,0.010672553889419286,1.1011539237181251,-0.015737567937938346
2023-11-16,cp,1,5,0.017177218268332944,0.02162150194493004,-0.004444283676597095,1.0962600833095237,-0.020111909398239702
2023-11-17,cp,1,5,-0.0012087235759567678,0.018099737740019287,-0.019308461315976053,1.075092987898693,-0.039032040689609526
2023-11-20,cp,1,5,0.01847099354836801,0.04013662221189011,-0.021665628663522105,1.0518004224441235,-0.05985201565357101
2023-11-21,cp,1,5,0.021794011193451517,0.03558547019996708,-0.013791459006515561,1.0372945600349497,-0.07281802803974291
2023-11-22,cp,1,5,0.017511457178484863,0.044609379684903847,-0.027097922506418983,1.0091860324307926,-0.0979427332652707
2023-11-23,cp,1,5,0.045457742823286185,0.03571829964416093,0.009739443179125257,1.0190149424508192,-0.0891571977715907
2023-11-24,cp,1,5,0.0010112810045977971,0.009349056516319523,-0.008337775511721726,1.0105186246175741,-0.09675160058303889
2023-11-27,cp,1,5,0.026373793317070866,0.006582085226016554,0.01979170809105431,1.030518514256579,-0.07887477192806636
2023-11-28,cp,1,5,0.09844978035509207,-0.003003226688204505,0.10145300704329657,1.1350677163416991,0.0
2023-11-29,cp,1,5,0.05324707167965246,-0.007603079413380981,0.06085015109303344,1.204136758381916,0.0
