left,right,score
600535.SH,688336.SH,0.9999886427396324
002773.SZ,600332.SH,0.9999722982704339
603087.SH,688578.SH,0.9997082503242782
600332.SH,600380.SH,0.9992122098309646
002821.SZ,600566.SH,0.9991267391067854
