model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,0.003514969729444303,0.16446480573004707,0.41273205805596147,2.146119630232029,-0.2741330428313331,0.12291666666666667
pca,20,48,0.00345410302768258,0.16207556317539762,0.4010424844279465,2.1704283131439586,-0.2651315285782784,0.08229166666666668
tucker,20,48,0.003239645738997447,0.14878781726418122,0.4170283235060531,1.9576385588484064,-0.2964131879598507,0.029166666666666674
