from,to,shift_score
2023-11-10,2023-11-13,0.08926777800419688
2023-10-26,2023-10-27,0.08695477776005149
2023-11-24,2023-11-27,0.07608858357425252
2023-12-28,2023-12-29,0.07013430129755793
2023-12-07,2023-12-08,0.06585501108667735
