from,to,shift_score
2023-10-30,2023-10-31,0.04735785452850591
2023-11-02,2023-11-03,0.006483376328178607
2023-12-15,2023-12-18,0.00581984299601898
2023-12-28,2023-12-29,0.005357055416144398
2023-12-25,2023-12-26,0.004619832313737941
