trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2023-10-25,cp,20,0.08221503659813605,1.082215036598136,1.0,0.0
2023-10-26,cp,20,0.06730661321123793,1.1550552654778323,0.0,0.0
2023-10-27,cp,20,0.013425139617775961,1.1705620436831197,0.09999999999999998,0.0
2023-10-30,cp,20,0.005041367333401376,1.1764632769318633,0.050000000000000044,0.0
2023-10-31,cp,20,0.007119992495550742,1.1848396866349091,0.050000000000000044,0.0
2023-11-01,cp,20,0.02231694318178898,1.211281686601069,0.050000000000000044,0.0
2023-11-02,cp,20,0.013910984175463437,1.228131806975405,0.050000000000000044,0.0
2023-11-03,cp,20,0.021535430482063977,1.2545801541273356,0.0,0.0
2023-11-06,cp,20,-0.012017690436123846,1.2395029982077286,0.19999999999999996,-0.012017690436123996
2023-11-07,cp,20,-0.00767264423092906,1.2299927326793108,0.0,-0.019598127203859228
2023-11-08,cp,20,-0.01806889396393314,1.2077681244161198,0.0,-0.03731290468545423
2023-11-09,cp,20,-0.015574224524373787,1.1889580724730815,0.050000000000000044,-0.05230600965460008
2023-11-10,cp,20,-0.005757621274992403,1.1821125021799366,0.0,-0.057762472735595205
2023-11-13,cp,20,0.015783936401210903,1.200770890733421,0.050000000000000044,-0.042890255530419585
2023-11-14,cp,20,0.014877000713772986,1.2186347601319398,0.0,-0.028651333178786653
2023-11-15,cp,20,0.003915291021085354,1.223406069866267,0.0,-0.02484822046523827
2023-11-16,cp,20,0.029756064255639203,1.2598098194919465,0.050000000000000044,0.0
2023-11-17,cp,20,0.019669377141442033,1.2845894939580256,0.09999999999999998,0.0
2023-11-20,cp,20,0.005943719708266099,1.2922247338502955,0.050000000000000044,0.0
2023-11-21,cp,20,0.02418754798479788,1.3234804816074421,0.050000000000000044,0.0
2023-11-22,cp,20,0.03230702613169678,1.3662382001115243,0.050000000000000044,0.0
2023-11-23,cp,20,0.03208621760886843,1.4100756163058512,0.050000000000000044,0.0
2023-11-24,cp,20,0.038199915954291584,1.4639403863379308,0.050000000000000044,0.0
2023-11-27,cp,20,0.02235175188461002,1.4966620186272162,0.050000000000000044,0.0
2023-11-28,cp,20,0.012927989139753326,1.5160108489499102,0.0,0.0
2023-11-29,cp,20,0.044114442749656,1.5828888227537685,0.09999999999999998,0.0
2023-11-30,cp,20,0.01336860452932091,1.604049837439046,0.050000000000000044,0.0
2023-12-01,cp,20,0.02124416078886248,1.6381265300989498,0.0,0.0
2023-12-04,cp,20,0.03348626931000237,1.692981276249703,0.050000000000000044,0.0
2023-12-05,cp,20,0.025860388475685826,1.7367624297355826,0.0,0.0
2023-12-06,cp,20,-0.0013616009308079434,1.7343976523946623,0.0,-0.001361600930807949
2023-12-07,cp,20,0.012387948428512235,1.7558832810670602,0.0,0.0
2023-12-08,cp,20,-0.025696362179096256,1.7107634683325412,0.050000000000000044,-0.02569636217909621
2023-12-11,cp,20,-0.030641575026665275,1.6583429811647514,0.050000000000000044,-0.055550560196138354
2023-12-12,cp,20,-0.04006272772747873,1.5919052378315726,0.0,-0.09338778095537037
2023-12-13,cp,20,-0.047682022481677334,1.5159999764925878,0.0,-0.13661688516601966
2023-12-14,cp,20,-0.05378324961053356,1.4344645713473239,0.0,-0.18305243474065558
2023-12-15,cp,20,-0.042098267599251976,1.374076097961098,0.050000000000000044,-0.2174445119575008
2023-12-18,cp,20,-0.0358488238679213,1.32481708594417,0.050000000000000044,-0.24549820581521165
2023-12-19,cp,20,-0.03763654629148861,1.2749555463612772,0.0,-0.2738950475190586
2023-12-20,cp,20,-0.01687663589546647,1.2534385858224324,0.050000000000000044,-0.2861492564239744
2023-12-21,cp,20,-0.0051088156166804455,1.2470349992006329,0.050000000000000044,-0.2897961882507346
2023-12-22,cp,20,0.02986095531808467,1.2842726555918507,0.0,-0.2685888239613564
2023-12-25,cp,20,0.0,1.2842726555918507,0.050000000000000044,-0.2685888239613564
2023-12-26,cp,20,0.0,1.2842726555918507,0.050000000000000044,-0.2685888239613564
2023-12-27,cp,20,0.0,1.2842726555918507,0.0,-0.2685888239613564
2023-12-28,cp,20,0.0,1.2842726555918507,0.050000000000000044,-0.2685888239613564
2023-12-29,cp,20,0.0,1.2842726555918507,0.09999999999999998,-0.2685888239613564
