trade_date,stock_code,model,rank,market_id,universe_id,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2020-10-27,600026.SH,cp,3,cn_a,ALL_A_ACTIVE,0.14444551036657338,0.14444551036657338,0.14444551036657338,0.0,0,momentum_factor,0.3724803626537323,volatility_factor,0.36363351345062256,value_factor,0.1687878668308258
2020-10-27,600707.SH,cp,3,cn_a,ALL_A_ACTIVE,0.1371665826251065,0.1371665826251065,0.1371665826251065,0.0,2,momentum_factor,0.38078829646110535,volatility_factor,0.37601664662361145,value_factor,0.184357151389122
2020-10-27,600089.SH,cp,3,cn_a,ALL_A_ACTIVE,0.12071076821047355,0.12071076821047355,0.12071076821047355,0.0,2,volatility_factor,0.3456992506980896,momentum_factor,0.31847256422042847,value_factor,0.1844382882118225
2020-10-27,600126.SH,cp,3,cn_a,ALL_A_ACTIVE,0.12007150343459783,0.12007150343459783,0.12007150343459783,0.0,1,momentum_factor,0.4538542330265045,volatility_factor,0.3903788924217224,value_factor,0.14751940965652466
2020-10-27,300677.SZ,cp,3,cn_a,ALL_A_ACTIVE,0.1164739937779169,0.1164739937779169,0.1164739937779169,0.0,1,momentum_factor,0.4524148404598236,volatility_factor,0.3201857805252075,quality_factor,0.15824459493160248
2020-10-27,600000.SH,cp,3,cn_a,ALL_A_ACTIVE,0.11554488712805,0.11554488712805,0.11554488712805,0.0,2,volatility_factor,0.3121394217014313,quality_factor,0.2585475742816925,value_factor,0.23214209079742432
2020-10-27,600153.SH,cp,3,cn_a,ALL_A_ACTIVE,0.11240726181415739,0.11240726181415739,0.11240726181415739,0.0,2,volatility_factor,0.3101247549057007,quality_factor,0.26517564058303833,value_factor,0.23697948455810547
2020-10-27,600015.SH,cp,3,cn_a,ALL_A_ACTIVE,0.1084522238168677,0.1084522238168677,0.1084522238168677,0.0,2,volatility_factor,0.30558115243911743,quality_factor,0.27962368726730347,value_factor,0.24283218383789062
2020-10-27,601179.SH,cp,3,cn_a,ALL_A_ACTIVE,0.10738787215784473,0.10738787215784473,0.10738787215784473,0.0,1,momentum_factor,0.46550869941711426,volatility_factor,0.3686297535896301,value_factor,0.11194860935211182
2020-10-27,600016.SH,cp,3,cn_a,ALL_A_ACTIVE,0.10646449280182013,0.10646449280182013,0.10646449280182013,0.0,2,volatility_factor,0.30243879556655884,quality_factor,0.28928032517433167,value_factor,0.24348536133766174
2020-10-27,600027.SH,cp,3,cn_a,ALL_A_ACTIVE,0.09852452407523582,0.09852452407523582,0.09852452407523582,0.0,2,quality_factor,0.30551677942276,volatility_factor,0.29661551117897034,value_factor,0.2279178500175476
2020-10-27,600039.SH,cp,3,cn_a,ALL_A_ACTIVE,0.09554104469050062,0.09554104469050062,0.09554104469050062,0.0,2,volatility_factor,0.3295859694480896,momentum_factor,0.26271799206733704,value_factor,0.205079585313797
2020-10-27,600060.SH,cp,3,cn_a,ALL_A_ACTIVE,0.0887115699867902,0.0887115699867902,0.0887115699867902,0.0,2,volatility_factor,0.3436003625392914,momentum_factor,0.3124430477619171,value_factor,0.1860048770904541
2020-10-27,600348.SH,cp,3,cn_a,ALL_A_ACTIVE,0.08839196283895306,0.08839196283895306,0.08839196283895306,0.0,1,quality_factor,0.3659937083721161,volatility_factor,0.27695420384407043,value_factor,0.2325764298439026
2020-10-27,601666.SH,cp,3,cn_a,ALL_A_ACTIVE,0.08767240441128543,0.08767240441128543,0.08767240441128543,0.0,2,volatility_factor,0.3617784082889557,momentum_factor,0.3569847643375397,value_factor,0.17942434549331665
2020-10-27,600019.SH,cp,3,cn_a,ALL_A_ACTIVE,0.08718520595361529,0.08718520595361529,0.08718520595361529,0.0,1,quality_factor,0.3576362133026123,volatility_factor,0.27970486879348755,value_factor,0.2329719513654709
2020-10-27,600312.SH,cp,3,cn_a,ALL_A_ACTIVE,0.08617469789420341,0.08617469789420341,0.08617469789420341,0.0,1,momentum_factor,0.3421439826488495,volatility_factor,0.3414393365383148,quality_factor,0.1614769846200943
2020-10-27,300763.SZ,cp,3,cn_a,ALL_A_ACTIVE,0.08357643705326057,0.08357643705326057,0.08357643705326057,0.0,1,momentum_factor,0.4476892650127411,volatility_factor,0.3049943447113037,quality_factor,0.1910032331943512
2020-10-27,600104.SH,cp,3,cn_a,ALL_A_ACTIVE,0.07443953125535668,0.07443953125535668,0.07443953125535668,0.0,1,quality_factor,0.35799095034599304,volatility_factor,0.2795141637325287,value_factor,0.2306700050830841
2020-10-27,600023.SH,cp,3,cn_a,ALL_A_ACTIVE,0.07121537803385737,0.07121537803385737,0.07121537803385737,0.0,1,quality_factor,0.4862436354160309,value_factor,0.26045140624046326,volatility_factor,0.2384631484746933
2020-10-27,600339.SH,cp,3,cn_a,ALL_A_ACTIVE,0.07097245072038078,0.07097245072038078,0.07097245072038078,0.0,1,quality_factor,0.4894290268421173,value_factor,0.23795586824417114,volatility_factor,0.23669104278087616
2020-10-27,600208.SH,cp,3,cn_a,ALL_A_ACTIVE,0.07016738240885789,0.07016738240885789,0.07016738240885789,0.0,1,quality_factor,0.4583202004432678,volatility_factor,0.24694609642028809,value_factor,0.2399274855852127
2020-10-27,600010.SH,cp,3,cn_a,ALL_A_ACTIVE,0.06987326022265394,0.06987326022265394,0.06987326022265394,0.0,2,quality_factor,0.39413177967071533,value_factor,0.29038646817207336,volatility_factor,0.2696084976196289
2020-10-27,600157.SH,cp,3,cn_a,ALL_A_ACTIVE,0.06961276004054184,0.06961276004054184,0.06961276004054184,0.0,1,quality_factor,0.5248045921325684,value_factor,0.22589534521102905,volatility_factor,0.22471141815185547
2020-10-27,601333.SH,cp,3,cn_a,ALL_A_ACTIVE,0.06942294346633338,0.06942294346633338,0.06942294346633338,0.0,2,volatility_factor,0.3034614622592926,quality_factor,0.28668054938316345,value_factor,0.24876582622528076
2020-10-27,600699.SH,cp,3,cn_a,ALL_A_ACTIVE,0.0679967526371199,0.0679967526371199,0.0679967526371199,0.0,0,momentum_factor,0.4333658516407013,volatility_factor,0.3656064569950104,value_factor,0.13850492238998413
2020-10-27,600582.SH,cp,3,cn_a,ALL_A_ACTIVE,0.0679952046766355,0.0679952046766355,0.0679952046766355,0.0,2,volatility_factor,0.31725195050239563,momentum_factor,0.24515128135681152,quality_factor,0.23956897854804993
2020-10-27,601668.SH,cp,3,cn_a,ALL_A_ACTIVE,0.0676923002843769,0.0676923002843769,0.0676923002843769,0.0,2,volatility_factor,0.316465824842453,quality_factor,0.2441585808992386,value_factor,0.22017927467823029
2020-10-27,601857.SH,cp,3,cn_a,ALL_A_ACTIVE,0.0644642750491981,0.0644642750491981,0.0644642750491981,0.0,2,volatility_factor,0.3009209632873535,quality_factor,0.29220765829086304,value_factor,0.22623023390769958
2020-10-27,601166.SH,cp,3,cn_a,ALL_A_ACTIVE,0.06392488008776198,0.06392488008776198,0.06392488008776198,0.0,2,volatility_factor,0.3200746178627014,quality_factor,0.23445560038089752,value_factor,0.23345845937728882
2020-10-27,600143.SH,cp,3,cn_a,ALL_A_ACTIVE,0.061711721894332605,0.061711721894332605,0.061711721894332605,0.0,0,momentum_factor,0.42983493208885193,volatility_factor,0.33586615324020386,quality_factor,0.12627121806144714
2020-10-27,601997.SH,cp,3,cn_a,ALL_A_ACTIVE,0.06170337462390252,0.06170337462390252,0.06170337462390252,0.0,2,volatility_factor,0.3091658353805542,quality_factor,0.269153356552124,value_factor,0.2476055771112442
2020-10-27,600390.SH,cp,3,cn_a,ALL_A_ACTIVE,0.06129207655525826,0.06129207655525826,0.06129207655525826,0.0,1,quality_factor,0.4661952257156372,volatility_factor,0.2439776211977005,value_factor,0.2279268056154251
2020-10-27,601328.SH,cp,3,cn_a,ALL_A_ACTIVE,0.06032537554073014,0.06032537554073014,0.06032537554073014,0.0,2,quality_factor,0.30092719197273254,volatility_factor,0.29854318499565125,value_factor,0.24101293087005615
2020-10-27,600282.SH,cp,3,cn_a,ALL_A_ACTIVE,0.05895439412805088,0.05895439412805088,0.05895439412805088,0.0,1,quality_factor,0.42924702167510986,volatility_factor,0.25654667615890503,value_factor,0.24227936565876007
2020-10-27,601699.SH,cp,3,cn_a,ALL_A_ACTIVE,0.05894695373632747,0.05894695373632747,0.05894695373632747,0.0,2,volatility_factor,0.3052830994129181,quality_factor,0.2776187062263489,value_factor,0.21334940195083618
2020-10-27,600028.SH,cp,3,cn_a,ALL_A_ACTIVE,0.05737869608025148,0.05737869608025148,0.05737869608025148,0.0,1,quality_factor,0.5526572465896606,value_factor,0.22140857577323914,volatility_factor,0.17853297293186188
2020-10-27,600606.SH,cp,3,cn_a,ALL_A_ACTIVE,0.05574509521497362,0.05574509521497362,0.05574509521497362,0.0,2,volatility_factor,0.3524336516857147,momentum_factor,0.3067755103111267,value_factor,0.20766174793243408
2020-10-27,601988.SH,cp,3,cn_a,ALL_A_ACTIVE,0.05559710637858861,0.05559710637858861,0.05559710637858861,0.0,2,quality_factor,0.3317834138870239,volatility_factor,0.28838658332824707,value_factor,0.23952683806419373
2020-10-27,600499.SH,cp,3,cn_a,ALL_A_ACTIVE,0.055105147667642074,0.055105147667642074,0.055105147667642074,0.0,2,volatility_factor,0.3643327057361603,momentum_factor,0.3612462878227234,value_factor,0.18031716346740723
2020-10-27,600688.SH,cp,3,cn_a,ALL_A_ACTIVE,0.054107032664097665,0.054107032664097665,0.054107032664097665,0.0,0,momentum_factor,0.4182221293449402,volatility_factor,0.38647904992103577,value_factor,0.16983337700366974
2020-10-27,600546.SH,cp,3,cn_a,ALL_A_ACTIVE,0.05248451342531646,0.05248451342531646,0.05248451342531646,0.0,1,momentum_factor,0.45387396216392517,volatility_factor,0.3499034345149994,value_factor,0.101539246737957
2020-10-27,601717.SH,cp,3,cn_a,ALL_A_ACTIVE,0.05239748355043106,0.05239748355043106,0.05239748355043106,0.0,2,volatility_factor,0.33921563625335693,momentum_factor,0.2608332633972168,value_factor,0.22478148341178894
