trade_date,model,cumulative_nav,drawdown
2020-10-27,tucker,0.992988462491535,-0.007011537508464949
2020-10-28,tucker,1.0021202381945586,0.0
2020-10-29,tucker,1.0222223872581286,0.0
2020-10-30,tucker,1.0568832169898987,0.0
2020-11-02,tucker,1.0767089540206358,0.0
2020-11-03,tucker,1.0849366628902806,0.0
2020-11-04,tucker,1.07879321308954,-0.005662496264412731
2020-11-05,tucker,1.0599942065377272,-0.022989781068054604
2020-11-06,tucker,1.0473910348149804,-0.03460628565660073
2020-11-09,tucker,1.0469340307172763,-0.035027512179157894
2020-11-10,tucker,1.0748378535408025,-0.009308201754906764
2020-11-11,tucker,1.1148029645779407,0.0
2020-11-12,tucker,1.1738004381019902,0.0
2020-11-13,tucker,1.2390327156086933,0.0
2020-11-16,tucker,1.3014812881016014,0.0
2020-11-17,tucker,1.3460301606370633,0.0
2020-11-18,tucker,1.392521548596476,0.0
2020-11-19,tucker,1.4476049566976237,0.0
2020-11-20,tucker,1.484315575305394,0.0
2020-11-23,tucker,1.5624102012129388,0.0
2020-11-24,tucker,1.6572908136107916,0.0
2020-11-25,tucker,1.7472116300833769,0.0
2020-11-26,tucker,1.780579988792329,0.0
2020-11-27,tucker,1.7737181400969404,-0.003853715496399901
2020-11-30,tucker,1.706070973638038,-0.04184536253539861
2020-12-01,tucker,1.613044440181696,-0.09409043663590955
2020-12-02,tucker,1.4979536567266112,-0.15872711916604654
2020-12-03,tucker,1.4007799632850302,-0.21330129951920707
2020-12-04,tucker,1.3414735171685552,-0.2466086749192301
2020-12-07,tucker,1.2893666315440726,-0.27587267089383605
2020-12-08,tucker,1.2379199437231816,-0.30476589003856225
2020-12-09,tucker,1.230907671092311,-0.30870408583712716
2020-12-10,tucker,1.24620875027553,-0.3001107739502532
2020-12-11,tucker,1.2599470218968232,-0.2923951578545051
2020-12-14,tucker,1.2527611653328665,-0.2964308409516909
2020-12-15,tucker,1.2584533309533186,-0.2932340367326832
2020-12-16,tucker,1.2366051346046312,-0.3055043062438585
2020-12-17,tucker,1.2255954446799608,-0.3116875105896164
2020-12-18,tucker,1.2002257019309626,-0.3259355325311666
2020-12-21,tucker,1.195465239139382,-0.32860907869115086
2020-12-22,tucker,1.196466756965711,-0.3280466114992061
2020-12-23,tucker,1.2147374587777342,-0.3177855157174799
2020-12-24,tucker,1.2126529854683132,-0.318956186691287
2020-12-25,tucker,1.2098721695042458,-0.320517933976762
2020-12-28,tucker,1.2078196359835704,-0.3216706670938332
2020-12-29,tucker,1.1933332667978667,-0.3298064258223862
2020-12-30,tucker,1.1670347402786976,-0.3445760664365132
2020-12-31,tucker,1.1314840776614616,-0.3645418432289099
