from,to,shift_score
2020-11-30,2020-12-01,0.5007908608694711
2020-11-05,2020-11-06,0.266129642745174
2020-11-09,2020-11-10,0.261909251702624
2020-11-06,2020-11-09,0.2448871110319605
2020-12-28,2020-12-29,0.21728986161472405
