model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,0.009438549570221541,0.5484822708550015,0.38055017366398003,6.250199464620453,-0.24042874689208027,0.10833333333333335
pca,20,48,0.003314547829671498,0.1519536070416183,0.42627387588970117,1.9594586962053089,-0.29456456843300494,0.18229166666666666
tucker,20,48,0.003084103796823516,0.13148407766146164,0.5051230353789767,1.5386234686692197,-0.3645418432289099,0.038541666666666675
