model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.007470734593985875,-0.31044604532956555,0.3474616697633757,-5.4182238834186345,-0.4333625781733458,0.09270833333333335
pca,20,48,-0.0031136759340281706,-0.14947165760831949,0.35589562157268234,-2.204709155756938,-0.32223199514689815,0.08645833333333336
tucker,20,48,-0.002165720427064904,-0.1102040208245495,0.3644532772476142,-1.4974801481879898,-0.3057993606319127,0.027083333333333338
