from,to,shift_score
2022-11-01,2022-11-02,0.12620866424015437
2022-11-11,2022-11-14,0.10992316394910696
2022-11-10,2022-11-11,0.10323127930049202
2022-11-04,2022-11-07,0.08136305875061452
2022-11-08,2022-11-09,0.07087872583348565
