trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2022-10-26,cp,0.006137719129618946,0.010356314684214496,-0.00421859555459555,0.9957814044454044,-0.004218595554595583
2022-10-27,cp,-0.00156102282522676,-0.006228631393656148,0.004667608568429388,1.0004293222610765,0.0
2022-10-28,cp,0.03093246071132938,-0.027473288596700507,0.058405749308029886,1.0588601464574592,0.0
2022-10-31,cp,0.04225262682114835,-0.006610516582332471,0.04886314340348082,1.1105993816380406,0.0
2022-11-01,cp,0.008279648624462505,0.03399416114670939,-0.025714512522246886,1.0820408599317095,-0.02571451252224699
2022-11-02,cp,0.003156231905492396,0.012087167642672592,-0.008930935737180196,1.0723772225466561,-0.034415793600578115
2022-11-03,cp,-0.027583141922262317,-0.006125268134904216,-0.0214578737873581,1.0493662874528125,-0.05513517763256315
2022-11-04,cp,-0.02727647797839261,0.03178237110093618,-0.05905884907932879,0.9873919222532013,-0.11093780657712837
2022-11-07,cp,-0.039880079638518265,0.0022714279768958345,-0.0421515076154141,0.9457718641229471,-0.14841311839376925
2022-11-08,cp,-0.014000586302637941,-0.005456993124669296,-0.008543593177968645,0.9376915740767117,-0.1556887302659078
2022-11-09,cp,-0.026472850781914258,-0.008521559898128195,-0.017951290883786063,0.9208587998711854,-0.17084520746536336
2022-11-10,cp,0.0007704618998635338,-0.00893832709445641,0.009708788994319945,0.9297992236526974,-0.16279511854101536
2022-11-11,cp,-0.0007834651837281715,0.024784757474785923,-0.025568222658514096,0.9060259100746317,-0.1842009593609536
2022-11-14,cp,0.009044349519579475,-0.0004277113297675994,0.009472060849347074,0.9146078426259436,-0.17647366120718166
2022-11-15,cp,-0.01865143025974959,0.01889284521358703,-0.03754427547333662,0.8802695538323211,-0.2073923609303675
2022-11-16,cp,-0.01119470030959362,-0.007552853907450197,-0.0036418464021434234,0.8770637473247805,-0.2102789162090246
2022-11-17,cp,0.006798202221575439,-0.0037090931073044953,0.010507295328879934,0.8862793151401761,-0.20198108355418976
2022-11-18,cp,-3.705109557765596e-05,-0.004652543621659677,0.004615492526082021,0.8903699306952266,-0.1982978332096621
2022-11-21,cp,-0.01760936357810512,-0.0060654749075265135,-0.011543888670578605,0.8800915993396501,-0.20755259377005142
2022-11-22,cp,-0.0036080745116936984,-0.002212316689848559,-0.0013957578218451393,0.8788632046059316,-0.20865865843569775
2022-11-23,cp,-0.005278375083387276,0.0008407881016410101,-0.0061191631850282865,0.873485297239631,-0.21350100523978888
2022-11-24,cp,-0.01705719447815742,-0.0036783737069758793,-0.013378820771181542,0.8617990940015997,-0.22402343432740024
2022-11-25,cp,-0.004990876278632361,0.0021090590470487225,-0.007099935325681084,0.8556803761704578,-0.22953281775791978
2022-11-28,cp,0.012520243759198229,-0.009870625168885927,0.022390868928084156,0.8748398033176241,-0.21228138806694719
2022-11-29,cp,-0.0007441339277218407,0.02757512824609054,-0.028319262173812382,0.8500649855673859,-0.2345889979574709
2022-11-30,cp,0.009870063471242802,0.0016367106865546877,0.008233352784688114,0.8570638704834729,-0.22828709915237322
2022-12-01,cp,-0.0014666107533166605,0.010655727103013435,-0.012122337856330096,0.8466742526810183,-0.23764206366453666
2022-12-02,cp,0.008632556415238173,-0.0058785261024904,0.014511082517728573,0.8589604126273087,-0.2265794247423275
2022-12-05,cp,-0.004441173476735677,0.01651901327914973,-0.02096018675588541,0.8409564419627279,-0.24279046444057273
2022-12-06,cp,-0.02424757620161248,0.004692170007260854,-0.028939746208873334,0.8166193759596094,-0.2647039162266014
2022-12-07,cp,-0.028245137472418573,-0.0020399545369554906,-0.026205182935463082,0.7952197158239442,-0.2839724846136128
2022-12-08,cp,-0.015713057389094398,-0.0009641699296871753,-0.014748887459407223,0.783491109729755,-0.29453309385588566
2022-12-09,cp,-0.03194345980316847,0.009115774124350606,-0.041059233927519076,0.7513215649752295,-0.32349902458338
2022-12-12,cp,-0.051292798760108824,-0.009699553966689423,-0.0415932447934194,0.7200716632046398,-0.3516368952568705
2022-12-13,cp,-0.04543529598676505,-0.004261528372585421,-0.04117376761417963,0.690423599878296,-0.3783324470611722
2022-12-14,cp,-0.04317893533888153,0.0005082355332872712,-0.0436871708721688,0.6602609460962351,-0.4054913436720937
2022-12-15,cp,-0.0596209300400225,0.0010434701626798049,-0.06066440020270231,0.6202066118240382,-0.44155685472354067
2022-12-16,cp,-0.05375676442899653,-0.0021481959171590903,-0.05160856851183744,0.5881986364062227,-0.47037730604650685
2022-12-19,cp,-0.008229464847889046,-0.015607949332435034,0.007378484484545988,0.5925386509187771,-0.46646949321650755
2022-12-20,cp,0.004125008617264609,-0.015584203128464091,0.0197092117457287,0.6042171206572637,-0.45595402748550573
2022-12-21,cp,0.009990969261144034,-0.0014650156450550789,0.011455984906199113,0.6111390228715804,-0.44972144503610134
2022-12-22,cp,0.01792134692649573,-0.0017189919043146817,0.01964033883081041,0.6231420003535086,-0.43891378776528167
2022-12-23,cp,0.018335661549672106,-0.0023668613093853486,0.020702522859057455,0.6360426118602659,-0.4272978876305904
2022-12-26,cp,0.01117198495527828,0.007605557619959624,0.0035664273353186553,0.6383110116176318,-0.4252553871620415
2022-12-27,cp,-0.00251855204673066,0.01019731243098887,-0.01271586447771953,0.6301943352992659,-0.43256376176818834
2022-12-28,cp,0.0065580474651477485,-0.0047998513817394395,0.011357898846887187,0.6373520188134764,-0.42611887837229323
2022-12-29,cp,0.011684571145572531,-0.0032189516592903145,0.014903522804862845,0.6468508091605883,-0.41756602798883447
2022-12-30,cp,0.016155594603349577,0.002813429553204738,0.01334216505014484,0.6554811994192287,-0.40979509780345
