from,to,shift_score
2022-11-09,2022-11-10,0.029316818636327298
2022-11-03,2022-11-04,0.027883621008945064
2022-12-12,2022-12-13,0.027806085223376877
2022-11-04,2022-11-07,0.026030263351227503
2022-11-01,2022-11-02,0.025930491542853387
