from,to,shift_score
2022-11-04,2022-11-07,0.4951852041495988
2022-11-11,2022-11-14,0.4351838362751512
2022-11-01,2022-11-02,0.4193160932320203
2022-12-12,2022-12-13,0.3239700987550967
2022-11-08,2022-11-09,0.3055481230732629
