from,to,shift_score
2025-12-18,2025-12-19,0.28939955338630874
2025-11-19,2025-11-20,0.2506548922364004
2025-11-14,2025-11-17,0.2290174663553616
2025-10-31,2025-11-03,0.21822083771546924
2025-10-30,2025-10-31,0.21211412922415532
