model,exposure_type,name,weight
pca,industry,C27医药制造业,1.0
pca,style,value_factor,0.45625
pca,style,quality_factor,0.359375
pca,style,momentum_factor,0.13958333333333334
pca,style,volatility_factor,0.04479166666666667
