left,right,score
300558.SZ,600085.SH,0.998906578579211
002821.SZ,600062.SH,0.9988644773487865
300142.SZ,600566.SH,0.9976979480869513
002007.SZ,603658.SH,0.9970043979099716
688192.SH,688235.SH,0.9963555530228428
