from,to,shift_score
2025-10-29,2025-10-30,0.09289365710660805
2025-11-27,2025-11-28,0.07456474119695997
2025-11-21,2025-11-24,0.06851337390493013
2025-11-06,2025-11-07,0.06269912578920742
2025-12-04,2025-12-05,0.053308330946692566
