from,to,shift_score
2025-10-29,2025-10-30,0.01637971205385284
2025-10-27,2025-10-28,0.012032332498580075
2025-11-13,2025-11-14,0.011368080348822867
2025-12-04,2025-12-05,0.011304693111709929
2025-11-12,2025-11-13,0.008132185166397063
