left,right,score
quality_factor,volatility_factor,0.10922905740585234
quality_factor,value_factor,0.06735827889612782
momentum_factor,quality_factor,0.018099402551366037
momentum_factor,value_factor,-0.15004093481209196
momentum_factor,volatility_factor,-0.24330862392992633
