from,to,shift_score
2022-11-10,2022-11-11,0.1354050657622018
2022-11-22,2022-11-23,0.09773743580759345
2022-10-31,2022-11-01,0.07088564908766683
2022-10-28,2022-10-31,0.05755616287801759
2022-12-13,2022-12-14,0.05628801221089702
