from,to,shift_score
2022-11-10,2022-11-11,0.6230973676728915
2022-11-22,2022-11-23,0.6135472120060612
2022-12-16,2022-12-19,0.39180333306247306
2022-11-01,2022-11-02,0.3684110670094907
2022-11-18,2022-11-21,0.3452147145484563
