trade_date,stock_code,market_id,universe_id,model_count,models,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2022-10-26,688520.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.4978911660341665,0.4978911660341665,0.4978911660341665,0.0,1,quality_factor,0.40981483459472656,momentum_factor,0.2744719386100769,value_factor,0.1615583598613739
2022-10-26,688192.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.3813039666734541,0.3813039666734541,0.3813039666734541,0.0,1,quality_factor,0.42874398827552795,momentum_factor,0.32290932536125183,value_factor,0.1621827781200409
2022-10-26,688235.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.3785982170794427,0.3785982170794427,0.3785982170794427,0.0,1,quality_factor,0.38704362511634827,momentum_factor,0.27691611647605896,value_factor,0.20709626376628876
2022-10-26,688180.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.3571382205664045,0.3571382205664045,0.3571382205664045,0.0,1,quality_factor,0.4136614203453064,momentum_factor,0.37483394145965576,value_factor,0.14978718757629395
2022-10-26,688266.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.3514624974013279,0.3514624974013279,0.3514624974013279,0.0,1,quality_factor,0.37369200587272644,momentum_factor,0.27268657088279724,value_factor,0.21726757287979126
2022-10-26,688336.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.3238921991919726,0.3238921991919726,0.3238921991919726,0.0,0,quality_factor,0.45809105038642883,value_factor,0.2924092710018158,volatility_factor,0.19527007639408112
2022-10-26,002773.SZ,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.09397361956204181,0.09397361956204181,0.09397361956204181,0.0,2,quality_factor,0.6240018606185913,value_factor,0.30194932222366333,volatility_factor,0.04163810610771179
2022-10-26,600380.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.08490652606165287,0.08490652606165287,0.08490652606165287,0.0,1,value_factor,0.6546489596366882,quality_factor,0.20708805322647095,volatility_factor,0.12766389548778534
2022-10-26,600535.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.07560214019826016,0.07560214019826016,0.07560214019826016,0.0,1,value_factor,0.7104864120483398,quality_factor,0.1382216513156891,volatility_factor,0.13647890090942383
2022-10-26,603087.SH,cn_a,INDUSTRY_C27,3,"cp,pca,tucker",0.06454328556624576,0.06454328556624576,0.06454328556624576,0.0,0,momentum_factor,0.34539496898651123,volatility_factor,0.2951207160949707,value_factor,0.23192988336086273
