model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,0.003553209975558108,0.1411592788082332,0.6302099706147993,1.420810453010018,-0.3973954870810805,0.03541666666666667
pca,20,48,0.004685967635165557,0.20143468351637872,0.6529900815672284,1.8083947634052158,-0.42029890551704885,0.1010416666666667
tucker,20,48,0.005126976814732473,0.23608778134627806,0.5925802825234789,2.180292182201308,-0.37360864324932674,0.028125000000000008
