model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,49,0.007638451972586428,0.4343858755912753,0.3558280948976681,5.409606280935617,-0.24049154155923602,0.22857142857142856
pca,5,49,0.0029282687472242963,0.13922636720337178,0.36627194849516315,2.01468806806609,-0.2956686491431205,0.14693877551020407
tucker,5,49,0.008534551712881769,0.49720620499175805,0.36691666526957706,5.8615681303711344,-0.21977598342127813,0.044897959183673466
