left,right,score
600016.SH,600028.SH,0.9960312409221936
600000.SH,600016.SH,0.9946432027952004
600000.SH,600028.SH,0.9815215709144778
600019.SH,600036.SH,0.9572117874837961
600018.SH,600111.SH,0.9526661418200694
