trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2017-10-24,tucker,5,-0.0018889715031999322,0.9981110284968001,1.0,-0.0018889715031998877
2017-10-25,tucker,5,-0.010710779436373885,0.9874204814175586,0.19999999999999996,-0.01257951858244144
2017-10-26,tucker,5,-0.007563679000333079,0.9799519498577618,0.0,-0.020048050142238205
2017-10-27,tucker,5,-0.014974772973629102,0.9652773918835766,0.0,-0.03472260811642336
2017-10-30,tucker,5,-0.011228050631161546,0.9544392084543923,0.0,-0.04556079154560766
2017-10-31,tucker,5,0.013577878195826454,0.9673984677721071,0.0,-0.03260153222789286
2017-11-01,tucker,5,0.019526155447121017,0.9862880406331321,0.0,-0.013711959366867865
2017-11-02,tucker,5,0.01924056654009565,1.0052647813066344,0.0,0.0
2017-11-03,tucker,5,0.026792057857370467,1.0321978934893785,0.0,0.0
2017-11-06,tucker,5,0.04164354070303937,1.0751822684804948,0.0,0.0
2017-11-07,tucker,5,0.03364755065173357,1.1113595183190381,0.0,0.0
2017-11-08,tucker,5,0.025361462216349183,1.1395452207516663,0.0,0.0
2017-11-09,tucker,5,0.01607404768819498,1.1578623249728832,0.0,0.0
2017-11-10,tucker,5,0.03926988865401846,1.2033314495512513,0.0,0.0
2017-11-13,tucker,5,0.021076445889912355,1.2286933997353482,0.19999999999999996,0.0
2017-11-14,tucker,5,0.026797097971429817,1.2616188171449054,0.0,0.0
2017-11-15,tucker,5,0.06669511189013648,1.3457626253170865,0.19999999999999996,0.0
2017-11-16,tucker,5,0.04989697927206076,1.4129121151376471,0.0,0.0
2017-11-17,tucker,5,0.030156770242619625,1.4555209811668668,0.19999999999999996,0.0
2017-11-20,tucker,5,0.023276377263930968,1.4894002366400738,0.0,0.0
2017-11-21,tucker,5,0.0018441055638095173,1.492146847903201,0.0,0.0
2017-11-22,tucker,5,-0.016435327911622388,1.467622925165618,0.0,-0.016435327911622388
2017-11-23,tucker,5,-0.007158407607175965,1.4571170820536465,0.0,-0.023476084742449443
2017-11-24,tucker,5,-0.018980304524527102,1.429460556108378,0.0,-0.04201080602952134
2017-11-27,tucker,5,-0.019274201552316163,1.401908845238859,0.0,-0.06047528283904924
2017-11-28,tucker,5,0.01093191571919867,1.4172343945810095,0.0,-0.05020447781494164
2017-11-29,tucker,5,-0.021378700068610933,1.3869357655323427,0.0,-0.07050987141024578
2017-11-30,tucker,5,-0.026432535133788272,1.3502755371816015,0.0,-0.09507865189070386
2017-12-01,tucker,5,-0.01580085470370458,1.3289400296086284,0.0,-0.10937718263045926
2017-12-04,tucker,5,-0.010466476410464253,1.315030710137808,0.0,-0.11869886533907881
2017-12-05,tucker,5,-0.04167791248523445,1.2602229752852887,0.0,-0.15542965690261457
2017-12-06,tucker,5,-0.014440693118222603,1.2420244820386603,0.0,-0.16762583804403586
2017-12-07,tucker,5,-0.006292912217429403,1.2342085310012927,0.19999999999999996,-0.1728638955772812
2017-12-08,tucker,5,-0.021755617378591063,1.2073575624354356,0.0,-0.19085875218512027
2017-12-11,tucker,5,-0.023817852390615114,1.1786008982306555,0.19999999999999996,-0.21013075898873323
2017-12-12,tucker,5,0.004518715019520258,1.1839266598115104,0.0,-0.2065615649859186
2017-12-13,tucker,5,-0.0009979923555582637,1.182745110055477,0.19999999999999996,-0.20735341047866873
2017-12-14,tucker,5,0.012408234932170803,1.1974208892459215,0.19999999999999996,-0.197518065377704
2017-12-15,tucker,5,0.015936334260688634,1.2165033887876755,0.0,-0.18472944502939903
2017-12-18,tucker,5,0.013991251124617698,1.2335237931941523,0.0,-0.17332278996029893
2017-12-19,tucker,5,0.0055464368582227586,1.240365455026219,0.0,-0.16873767701268205
2017-12-20,tucker,5,-0.007439843971207427,1.2311373295735484,0.0,-0.1749221389948511
2017-12-21,tucker,5,-0.009322644084872711,1.2196598744303335,0.0,-0.1826140462353102
2017-12-22,tucker,5,0.001957663908280094,1.2220475585468833,0.0,-0.18101387925448986
2017-12-25,tucker,5,0.0,1.2220475585468833,0.0,-0.18101387925448986
2017-12-26,tucker,5,0.0,1.2220475585468833,0.0,-0.18101387925448986
2017-12-27,tucker,5,0.0,1.2220475585468833,0.0,-0.18101387925448986
2017-12-28,tucker,5,0.0,1.2220475585468833,0.19999999999999996,-0.18101387925448986
2017-12-29,tucker,5,0.0,1.2220475585468833,0.19999999999999996,-0.18101387925448986
