from,to,shift_score
2017-11-27,2017-11-28,0.6731511911436695
2017-12-26,2017-12-27,0.6450623013446657
2017-12-20,2017-12-21,0.5304465604585588
2017-12-11,2017-12-12,0.5207167631955657
2017-12-21,2017-12-22,0.41912126360532254
