left,right,score
momentum_factor,volatility_factor,0.9888484232562352
momentum_factor,value_factor,0.017732341971263676
value_factor,volatility_factor,-0.1313674567006724
quality_factor,value_factor,-0.5703390702628691
quality_factor,volatility_factor,-0.7393668277790729
