model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,0.7305858630063686,0.854743156162346,-0.1016348028869467,5.459715639810427,2544.0484354552236,-0.10004691454956975,-0.07546620046620046,-0.38624934928312366,0.6921195141307971
tucker,"(3, 2, 2)",0.3823559032537927,0.6183493375542605,0.42345370826046147,5.1891891891891895,1222.553017515053,0.029398434614135143,0.016171328671328675,0.10142971473204783,0.9652463979433968
pca,3,0.0661566568351154,0.25720936381694076,0.9002437915889752,0.3291428571428571,47939.77278323693,0.03970548269315151,0.005536130536130539,0.09826356757276057,0.969377003285065
