from,to,shift_score
2024-11-05,2024-11-06,1.275287788654402
2024-11-01,2024-11-04,0.8200014184957577
2024-10-30,2024-10-31,0.7810229859331234
2024-10-31,2024-11-01,0.761982538892288
2024-11-14,2024-11-15,0.7588464228270001
