left,right,score
momentum_factor,volatility_factor,0.9999911693637714
quality_factor,value_factor,0.9983321731011651
momentum_factor,value_factor,0.02632740480804087
value_factor,volatility_factor,0.022126106630056843
momentum_factor,quality_factor,-0.031427526483082495
