from,to,shift_score
2019-12-20,2019-12-23,0.5767786088642782
2019-10-30,2019-10-31,0.4477559571416554
2019-12-27,2019-12-30,0.4204306698840585
2019-11-22,2019-11-25,0.38368245451464905
2019-12-26,2019-12-27,0.3689999531262334
