from,to,shift_score
2016-11-24,2016-11-25,0.019818549928948336
2016-12-29,2016-12-30,0.018281911128843222
2016-12-07,2016-12-08,0.01663434129403726
2016-12-28,2016-12-29,0.0163293125908593
2016-12-21,2016-12-22,0.01616882683483695
