left,right,score
002821.SZ,300558.SZ,1.0
002821.SZ,603858.SH,1.0
300558.SZ,603858.SH,1.0
600062.SH,600329.SH,0.9999999985687618
002603.SZ,600062.SH,0.999999997479606
