trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2016-10-25,tucker,1,5,0.03093886660786438,-0.006212776560215655,0.037151643168080034,1.03715164316808,0.0
2016-10-26,tucker,1,5,0.03048912385097488,0.007273206573347568,0.023215917277627313,1.0612300699202255,0.0
2016-10-27,tucker,1,5,0.028021744229472956,0.008714635176348129,0.019307109053124827,1.0817193546106305,0.0
2016-10-28,tucker,1,5,-0.0005967935790087697,0.005620507756976173,-0.006217301335984943,1.074993979422049,-0.0062173013359848595
2016-10-31,tucker,1,5,-0.01278906987687456,0.004507453197477168,-0.017296523074351727,1.0564003212521864,-0.023406286714318658
2016-11-01,tucker,1,5,-0.016168486303981905,-0.0008999351086202145,-0.01526855119536169,1.040270618864351,-0.03831745782268936
2016-11-02,tucker,1,5,-0.0020872709267711897,0.0029450076875260356,-0.005032278614297225,1.035035687275958,-0.04315691231343122
2016-11-03,tucker,1,5,-0.0014983938242273676,0.009459829923624236,-0.010958223747851603,1.0236935346277767,-0.053642212959885915
2016-11-04,tucker,1,5,0.015661552961911296,0.02213866182836921,-0.006477108866457915,1.0170629601581034,-0.059771875373165084
2016-11-07,tucker,1,5,0.02617814477287192,0.027544195881100575,-0.0013660511082286553,1.015673600174241,-0.06105627504479938
2016-11-08,tucker,1,5,0.03413921659690444,0.02445467186567185,0.009684544731232592,1.0255099365874605,-0.05196303254036061
2016-11-09,tucker,1,5,0.006567324564123372,0.01216864523631861,-0.005601320672195237,1.0197657265801114,-0.057273291604197585
2016-11-10,tucker,1,5,0.006511140598931597,0.013701794303356635,-0.007190653704425037,1.0124329443806324,-0.06405211290218438
2016-11-11,tucker,1,5,0.004779471119440409,0.0007284671382677688,0.004051003981172641,1.0165343142689887,-0.06026058428538106
2016-11-14,tucker,1,5,-0.0008397892715348576,0.006223282476468028,-0.007063071748002886,1.009354459473,-0.06689803120299964
2016-11-15,tucker,1,5,-0.022160748979269285,0.0036852669371468805,-0.025846015916416165,0.9832666680481551,-0.09101499954016623
2016-11-16,tucker,1,5,-0.02420804657107614,0.0045120941240223145,-0.028720140695098456,0.9550271110010115,-0.11712117664310673
2016-11-17,tucker,1,5,-0.011670504644261448,0.00028339738010804694,-0.011953902024369495,0.9436108104854887,-0.12767502359690563
2016-11-18,tucker,1,5,-0.018919645940332186,-0.0023083638247330673,-0.01661128211559912,0.927936225105185,-0.14216545987642093
2016-11-21,tucker,1,5,-0.0229152492046219,-0.012192240255400166,-0.010723008949221735,0.9179859566590751,-0.1513640273271175
2016-11-22,tucker,1,5,-0.010478874380731862,-0.003136989697582443,-0.007341884683149419,0.9112462096245335,-0.1575946147764542
2016-11-23,tucker,1,5,0.016618939590594295,0.011176982537237257,0.005441957053357038,0.9162051723623446,-0.15301028084855106
2016-11-24,tucker,1,5,0.0018499196636020399,0.015406967062084054,-0.013557047398482014,0.9037841354138938,-0.16449296061711427
2016-11-25,tucker,1,5,0.006121433133942339,0.011620473473225479,-0.00549904033928314,0.8988141899952486,-0.1690874475304358
2016-11-28,tucker,1,5,0.023668364746925324,0.026466388237017746,-0.0027980234900924217,0.8962992867784135,-0.17141236037045826
2016-11-29,tucker,1,5,0.024178524686159386,0.035730165925806606,-0.01155164123964722,0.8859455589741976,-0.1809839075190649
2016-11-30,tucker,1,5,0.008119491307298693,0.011544653384153059,-0.0034251620768543656,0.8829110518434415,-0.18378917037936415
2016-12-01,tucker,1,5,0.00536780516006477,0.01208070483069168,-0.0067128996706269095,0.8769841585343289,-0.18926831178868653
2016-12-02,tucker,1,5,-0.035412963538686254,-0.027018730423002568,-0.008394233115683686,0.8696225490688301,-0.19607378257380403
2016-12-05,tucker,1,5,-0.056627962791474695,-0.04605066852307946,-0.010577294268395238,0.8604242954648971,-0.2045771467455989
2016-12-06,tucker,1,5,-0.04585144560949478,-0.05603373284133728,0.010182287231842502,0.8691853827825763,-0.19647792278299092
2016-12-07,tucker,1,5,-0.04034583123069849,-0.05400352322090443,0.013657691990205945,0.8810564490230098,-0.18550366574503063
2016-12-08,tucker,1,5,-0.020445480564223073,-0.03900784872405019,0.01856236815982712,0.8974109431993649,-0.17038468492376035
