model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.021481273333161983,1.7152927189397005,0.48431148988947587,11.177271225161679,-0.16266184661109262,0.13333333333333333
pca,5,48,0.0070514688042747275,0.3561861788927747,0.5912997221725144,3.0051935964867447,-0.35969273972199767,0.13749999999999996
tucker,5,48,0.007472454010778986,0.4106319815127719,0.3772279590504372,4.991831505428076,-0.2140270237892934,0.020833333333333332
