from,to,shift_score
2022-10-27,2022-10-28,0.0807693340169654
2022-12-26,2022-12-27,0.07210106051960687
2022-11-25,2022-11-28,0.0690973284159815
2022-11-17,2022-11-18,0.06654162016333466
2022-12-14,2022-12-15,0.06283835585046876
