model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,1.254896579040632,1.1202216651362498,-0.12213384135924454,5.459715639810427,3790.42413856751,0.10693611783224934,0.18468822843822844,0.42455591332323267,0.5825698133655556
tucker,"(3, 2, 2)",0.6118244059689758,0.7821920518446706,0.45290402223251647,5.1891891891891895,2305.6483590850103,-0.004591027292104595,0.017526223776223777,-0.019130531279099482,0.9704766764612722
pca,3,0.1446061036504452,0.38027109231500256,0.8706926090297253,0.3291428571428571,49741.47313867428,-0.04901585196315574,-0.10083041958041956,-0.1589197369650529,0.9614274404019792
