left,right,score
600008.SH,600095.SH,0.9992270968866483
600098.SH,600109.SH,0.9926493385879863
600007.SH,600098.SH,0.9855063718307563
600038.SH,600095.SH,0.9854925077360829
600008.SH,600038.SH,0.9780593113205032
