left,right,score
600004.SH,600095.SH,0.9956848043151922
600038.SH,600062.SH,0.9933338602886789
600061.SH,600098.SH,0.991132889844081
600007.SH,600062.SH,0.9843046642045757
600007.SH,600038.SH,0.9731887298008365
