trade_date,model,cumulative_nav,drawdown
2022-10-26,cp,1.0315495077267134,0.0
2022-10-27,cp,1.1306364522782768,0.0
2022-10-28,cp,1.216627550741774,0.0
2022-10-31,cp,1.2753507373881012,0.0
2022-11-01,cp,1.31435935296274,0.0
2022-11-02,cp,1.3514914931490467,0.0
2022-11-03,cp,1.3775029386845912,0.0
2022-11-04,cp,1.446186261065146,0.0
2022-11-07,cp,1.5625079655649605,0.0
2022-11-08,cp,1.6811128084376095,0.0
2022-11-09,cp,1.8100725872062995,0.0
2022-11-10,cp,1.8799617384002667,0.0
2022-11-11,cp,1.9417654754915359,0.0
2022-11-14,cp,1.9206591407792033,-0.010869662159890714
2022-11-15,cp,1.9102623727633408,-0.016223948322193982
2022-11-16,cp,1.9411485435442144,-0.0003177170235583171
2022-11-17,cp,1.9293170443217036,-0.006410882944904106
2022-11-18,cp,1.9363893265220715,-0.0027686911922787383
2022-11-21,cp,2.0329526935264677,0.0
2022-11-22,cp,2.099742874121049,0.0
2022-11-23,cp,2.1973671354172257,0.0
2022-11-24,cp,2.2751734032652657,0.0
2022-11-25,cp,2.3503700043830684,0.0
2022-11-28,cp,2.387424922683559,0.0
2022-11-29,cp,2.473370701413757,0.0
2022-11-30,cp,2.5519756312108544,0.0
2022-12-01,cp,2.693029852889392,0.0
2022-12-02,cp,2.770210791453452,0.0
2022-12-05,cp,2.827745926902679,0.0
2022-12-06,cp,2.8794803010075487,0.0
2022-12-07,cp,2.8685313123584266,-0.0038024183201708084
2022-12-08,cp,2.8545848234653124,-0.008645823183275558
2022-12-09,cp,2.8069858752853842,-0.025176218672792516
2022-12-12,cp,2.753337859745536,-0.04380736385585793
2022-12-13,cp,2.6904716594721347,-0.06563984531141909
2022-12-14,cp,2.6011002644080077,-0.0966771804280564
2022-12-15,cp,2.5261061995810574,-0.1227214859927479
2022-12-16,cp,2.5032504306136056,-0.1306589492077087
2022-12-19,cp,2.4732811935613594,-0.1410668124050224
2022-12-20,cp,2.4431696931044704,-0.15152408153318864
2022-12-21,cp,2.4296141767552673,-0.1562317075393328
2022-12-22,cp,2.4147617779377133,-0.16138972123102469
2022-12-23,cp,2.411098717965396,-0.16266184661109262
2022-12-26,cp,2.427298021319365,-0.15703607332544078
2022-12-27,cp,2.518562562133352,-0.12534127729504152
2022-12-28,cp,2.6058356721617795,-0.09503264486651264
2022-12-29,cp,2.695676279693032,-0.0638323593497766
2022-12-30,cp,2.7152927189397005,-0.05701986640103007
