trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2017-10-24,cp,1,5,-0.019833295375360754,0.005330596911237638,-0.02516389228659839,0.9748361077134016,-0.025163892286598433
2017-10-25,cp,1,5,-0.019329461195346103,-0.011275813127875114,-0.008053648067470989,0.9669851207784146,-0.033014879221585414
2017-10-26,cp,1,5,0.003012731249077009,-0.0026946130164877363,0.005707344265564745,0.9725040377623758,-0.027495962237624183
2017-10-27,cp,1,5,0.03509771727037825,0.003904488168382466,0.031193229101995783,1.0028395790149136,0.0
2017-10-30,cp,1,5,0.016155462157810458,0.012227759420556603,0.003927702737253855,1.006778434774437,0.0
2017-10-31,cp,1,5,0.06501728225372767,0.012820612281812067,0.052196669971915605,1.0593289164692001,0.0
2017-11-01,cp,1,5,0.0820576386302807,0.025413334198653437,0.05664430443162727,1.1193338661069074,0.0
2017-11-02,cp,1,5,0.05639629691672495,0.04068225216296779,0.015714044753757164,1.1369231285733075,0.0
2017-11-03,cp,1,5,0.07194960619124931,0.04452071734553734,0.027428888845711964,1.1681076666930639,0.0
2017-11-06,cp,1,5,0.09062473153910244,0.022625473786210652,0.06799925775289178,1.2475381210036547,0.0
2017-11-07,cp,1,5,0.024992729127233233,-0.0070834145278107895,0.03207614365504402,1.2875543329881116,0.0
2017-11-08,cp,1,5,0.021455089749784828,-0.006262531336167181,0.027717621085952007,1.3232422761174518,0.0
2017-11-09,cp,1,5,0.014165502980243957,-0.04022175009557465,0.05438725307581861,1.395209788669274,0.0
2017-11-10,cp,1,5,0.0033956936782352973,-0.033634115865082435,0.037029809543317735,1.4468741414166697,0.0
2017-11-13,cp,1,5,-0.017246311023191963,-0.01936466820933656,0.0021183571861445975,1.4499391376515864,0.0
2017-11-14,cp,1,5,0.00342756616655134,-0.013607202982471487,0.017034769149022827,1.4746385161416147,0.0
2017-11-15,cp,1,5,-0.07246078731341092,-0.037544732720947306,-0.034916054592463615,1.4231499572078645,-0.03491605459246361
2017-11-16,cp,1,5,-0.07517729099355945,0.004532187372976147,-0.0797094783665356,1.309711416481468,-0.11184239246081651
2017-11-17,cp,1,5,-0.09114408506457199,-0.044613820215539626,-0.04653026484903236,1.248770197396784,-0.1531686011672977
2017-11-20,cp,1,5,-0.06723269363217373,-0.036318942606258356,-0.03091375102591537,1.2101660264258765,-0.1793473361917396
2017-11-21,cp,1,5,-0.06282597309439823,-0.0301066011709406,-0.032719371923457634,1.1705701541181153,-0.20619857591885837
2017-11-22,cp,1,5,-0.041795263013816863,-0.023704109874734893,-0.01809115313908197,1.1493931901999257,-0.22055935904393165
2017-11-23,cp,1,5,-0.030756784550281153,-0.03266347318451165,0.0019066886342304946,1.1515847251319418,-0.21907320843276346
2017-11-24,cp,1,5,-0.0013583290373593664,-0.018492410519897837,0.01713408148253847,1.171316071646399,-0.20569274515415314
2017-11-27,cp,1,5,-0.027068035277977482,-0.07995298541338704,0.05288495013540956,1.2332610636882229,-0.16368584558943633
2017-11-28,cp,1,5,0.0023381816079367144,-0.07850916148207297,0.08084734309000968,1.3329669440237748,-0.09607206821677416
2017-11-29,cp,1,5,0.029893422921401253,-0.046966319785677016,0.07685974270707827,1.4354184403784827,-0.026596399954173955
2017-11-30,cp,1,5,0.04146899190453087,-0.056813150094369,0.09828214199889987,1.5764944393636002,0.0
2017-12-01,cp,1,5,0.03052886754715452,-0.006988304825867335,0.03751717237302186,1.635640052990315,0.0
2017-12-04,cp,1,5,0.03821016645375952,0.015283654149290291,0.02292651230446923,1.6731395747908804,0.0
2017-12-05,cp,1,5,0.032829609942035175,0.015962165673868735,0.01686744426816644,1.7013611633215293,0.0
2017-12-06,cp,1,5,0.017571452428183292,0.02613968428442223,-0.008568231856238936,1.6867835064029901,-0.008568231856238895
2017-12-07,cp,1,5,-0.0009678805199274665,-0.0022895930559502864,0.00132171253602282,1.6890129493089594,-0.007257844059672114
2017-12-08,cp,1,5,-0.029031395062989573,-0.013848554959393125,-0.015182840103596449,1.6633689357666976,-0.022330489477413673
2017-12-11,cp,1,5,-0.013982287161447152,-0.013234302537197247,-0.0007479846242499054,1.6621247613782892,-0.023061771238882423
2017-12-12,cp,1,5,-0.010305247313164881,-0.01839135585815242,0.008086108544987538,1.6755648826141054,-0.015162142679372326
2017-12-13,cp,1,5,-0.008911874521191318,-0.019208436927562657,0.01029656240637134,1.6928174409938659,-0.005021698221313375
2017-12-14,cp,1,5,0.02234595615014971,-0.014853980050831763,0.03719993620098147,1.7557901417987463,0.0
2017-12-15,cp,1,5,0.02668776943820661,-0.020467465533450913,0.04715523497165752,1.838584838496186,0.0
2017-12-18,cp,1,5,0.018413392733648243,-0.018058768602495938,0.036472161336144185,1.9056420013560078,0.0
2017-12-19,cp,1,5,-0.008179689854040903,-0.011566264764935956,0.0033865749108950537,1.9120956007469478,0.0
2017-12-20,cp,1,5,0.009088375946124735,-0.011174118525247174,0.02026249447137191,1.9508394272858174,0.0
2017-12-21,cp,1,5,0.001782754394389463,-0.008180039877087184,0.009962794271476647,1.9702752391565512,0.0
2017-12-22,cp,1,5,0.02234063569016742,0.028032979186928184,-0.0056923434967607635,1.9590597557121097,-0.005692343496760732
2017-12-25,cp,1,5,0.03241864747243114,0.036272377449091,-0.0038537299766598643,1.9515100684054538,-0.009524136718649823
2017-12-26,cp,1,5,0.08703040857835014,0.051598695843188165,0.03543171273516197,2.0206554125489724,0.0
2017-12-27,cp,1,5,0.07833288812317811,0.07055353740462496,0.007779350718553152,2.0363747996845336,0.0
2017-12-28,cp,1,5,0.07846627243343729,0.04483787285832662,0.03362839957511067,2.1048548251330113,0.0
2017-12-29,cp,1,5,0.05958934922801632,0.0341524418133361,0.025436907414680222,2.1583958224412627,0.0
