trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2018-10-24,pca,1,5,0.0055157983753110484,0.0014076835282972322,0.004108114847013816,1.004108114847014,0.0
2018-10-25,pca,1,5,-0.0058590305173352175,0.061310244064688144,-0.06716927458202336,0.936662901170817,-0.06716927458202337
2018-10-26,pca,1,5,0.03814766123465424,0.10882785449316863,-0.07068019325851439,0.8704593862979829,-0.1331019305320461
2018-10-29,pca,1,5,0.04998437312308632,0.13212355377970061,-0.0821391806566143,0.7989605655126073,-0.20430822767094448
2018-10-30,pca,1,5,0.062493640771150244,0.11056531851962004,-0.04807167774846979,0.7605531906735501,-0.24255846613745558
2018-10-31,pca,1,5,0.08265630059975232,0.08134761688639794,0.0013086837133543805,0.7615485142473244,-0.24156721473827147
2018-11-01,pca,1,5,0.06382873231754052,0.06504278628112097,-0.0012140539635804443,0.7606239532551436,-0.2424879930673277
2018-11-02,pca,1,5,0.022342816129055226,-0.010666597622537077,0.033009413751592304,0.7857317040375146,-0.2174829658086881
2018-11-05,pca,1,5,0.01777200891714456,0.007143078288260263,0.010628930628884297,0.7940831918126443,-0.2091656465363484
2018-11-06,pca,1,5,0.031060653504901392,0.01856125599187397,0.012499397513027422,0.8040087532855241,-0.1992806935854482
2018-11-07,pca,1,5,0.0025432122158202675,-0.007094629228956961,0.009637841444777228,0.8117576621699031,-0.19156348786845268
2018-11-08,pca,1,5,0.019636630819055423,0.027337502660268864,-0.007700871841213441,0.8055064204474096,-0.1977891538401353
2018-11-09,pca,1,5,0.045292814013633886,0.12211481576285399,-0.0768220017492201,0.7436258048067907,-0.25941659686707175
2018-11-12,pca,1,5,0.01910833637140405,0.06837559656620015,-0.0492672601947961,0.70698939879381,-0.2959031120851693
2018-11-13,pca,1,5,0.002140342380543281,0.01547911684691119,-0.013338774466367909,0.6975590266531863,-0.30529490167553675
2018-11-14,pca,1,5,0.0015236759872186978,-0.0072252134577529105,0.008748889444971607,0.703661893458717,-0.29921700357343783
2018-11-15,pca,1,5,0.01658013292768648,-0.03246624165344443,0.04904637458113091,0.7381739582637611,-0.2648461382306133
2018-11-16,pca,1,5,-0.02175674422404794,-0.05486753147342014,0.0331107872493722,0.7626154791488594,-0.2405046151180128
2018-11-19,pca,1,5,-0.01787121813239273,-0.07671239827427648,0.05884118014188375,0.8074886739364464,-0.19581501035924254
2018-11-20,pca,1,5,0.013596128114690825,-0.029323659227829247,0.04291978734252007,0.8421459161032921,-0.1612995616198145
2018-11-21,pca,1,5,0.030180607857354436,0.016479934946419396,0.01370067291093504,0.8536838818431031,-0.14980880124330986
2018-11-22,pca,1,5,-0.01204254355317727,-0.00781701579172478,-0.004225527761452491,0.8500766169008706,-0.15340130775619876
2018-11-23,pca,1,5,0.023146984517201208,0.02291348191195024,0.00023350260525096742,0.8502751120055798,-0.15320362475595783
