trade_date,model,cumulative_nav,drawdown
2026-03-16,tucker,0.9462037076222185,-0.053796292377781496
2026-03-17,tucker,0.9054031675841709,-0.09459683241582906
2026-03-18,tucker,0.8832708363716053,-0.1167291636283947
2026-03-19,tucker,0.8845689643838245,-0.11543103561617551
2026-03-20,tucker,0.9127076920843458,-0.08729230791565423
2026-03-23,tucker,0.8842802889424035,-0.11571971105759649
2026-03-24,tucker,0.878282762192862,-0.12171723780713795
2026-03-25,tucker,0.8805875057831783,-0.11941249421682165
2026-03-26,tucker,0.8744921627063647,-0.12550783729363535
2026-03-27,tucker,0.8744921627063647,-0.12550783729363535
2026-03-30,tucker,0.8744921627063647,-0.12550783729363535
