left,right,score
momentum_factor,volatility_factor,0.9546037985013935
quality_factor,volatility_factor,-0.03492205534262138
momentum_factor,value_factor,-0.1321331768536487
momentum_factor,quality_factor,-0.331033510814656
value_factor,volatility_factor,-0.4214015042706372
