trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2026-03-16,pca,-0.06187550547646144,-0.0015980508570274665,-0.06027745461943397,0.939722545380566,-0.06027745461943401
2026-03-17,pca,-0.016437676750928377,-0.011576136877750498,-0.004861539873177879,0.9351540467564742,-0.06484595324352582
2026-03-18,pca,-0.013592986450360823,0.006054374944735708,-0.01964736139509653,0.9167807372397627,-0.08321926276023728
2026-03-19,pca,-0.0024576016341493643,-0.01964964283560089,0.017192041201451524,0.9325420694470857,-0.06745793055291427
2026-03-20,pca,-0.0035475740478099647,-0.005199846008617226,0.0016522719608072613,0.9340828825607063,-0.06591711743929374
2026-03-23,pca,0.014503169327706344,-0.033954462321414414,0.04845763164912076,0.9793463268135819,-0.020653673186418087
2026-03-24,pca,-0.040847125859413455,0.013803069381185029,-0.054650195240598484,0.9258248588450567,-0.07417514115494328
2026-03-25,pca,-0.020267847551355446,0.016372086980997347,-0.03663993453235279,0.891902696628549,-0.10809730337145096
2026-03-26,pca,0.02354366876882652,-0.014258578757700091,0.03780224752652661,0.9256186231360779,-0.0743813768639221
2026-03-27,pca,0.04222479245566009,0.00856507911352522,0.03365971334213487,0.9567746806549798,-0.04322531934502016
2026-03-30,pca,0.0,-0.0010517218597443367,0.0010517218597443367,0.9577809415014746,-0.042219058498525364
