left,right,score
600029.SH,600115.SH,0.9973333111993221
600009.SH,600085.SH,0.9891689042102477
600021.SH,600085.SH,0.9724171629825845
600009.SH,600039.SH,0.9673332940912281
600039.SH,600085.SH,0.9489458980315454
