from,to,shift_score
2026-03-20,2026-03-23,0.20619300568507176
2026-03-17,2026-03-18,0.19031639458946853
2026-03-24,2026-03-25,0.17067985701604968
2026-03-16,2026-03-17,0.14328185813877106
2026-03-27,2026-03-30,0.10792979679812299
