from,to,shift_score
2026-03-27,2026-03-30,0.08917747595006656
2026-03-25,2026-03-26,0.025316348278815404
2026-03-20,2026-03-23,0.025204061803390992
2026-03-17,2026-03-18,0.023204323727986302
2026-03-23,2026-03-24,0.022620743716148344
