trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2026-03-16,tucker,5,-0.05557918502044486,0.001,-0.05657918502044486,0.9434208149795551,-0.0565791850204449
2026-03-17,tucker,5,-0.01550959670089711,0.0,-0.01550959670089711,0.9287887386199906,-0.07121126138000944
2026-03-18,tucker,5,-0.013761837334891603,0.0,-0.013761837334891603,0.9160068990806232,-0.08399310091937684
2026-03-19,tucker,5,-0.013759225604180924,0.0,-0.013759225604180924,0.9034033535011866,-0.09659664649881339
2026-03-20,tucker,5,-0.012103573317502359,0.0,-0.012103573317502359,0.8924689447768075,-0.1075310552231925
2026-03-23,tucker,5,0.011831581342026687,0.00019999999999999996,0.011631581342026687,0.9028497699032116,-0.09715023009678836
2026-03-24,tucker,5,-0.03699101450729172,0.0,-0.03699101450729172,0.869452440966817,-0.13054755903318305
2026-03-25,tucker,5,-0.03359393683590124,0.00019999999999999996,-0.03379393683590124,0.8400702200949641,-0.15992977990503587
2026-03-26,tucker,5,-0.008815061364749698,0.00019999999999999996,-0.009015061364749699,0.8324969355101092,-0.16750306448989083
2026-03-27,tucker,5,-0.00391339137216129,0.0,-0.00391339137216129,0.8292390491853332,-0.1707609508146668
2026-03-30,tucker,5,0.0,0.0006,-0.0006,0.828741505755822,-0.17125849424417805
