from,to,shift_score
2020-11-19,2020-11-20,0.03476539325478631
2020-11-09,2020-11-10,0.03258420742709274
2020-12-14,2020-12-15,0.022220453566418358
2020-12-11,2020-12-14,0.020914385574812563
2020-11-06,2020-11-09,0.020061895183090126
